airport_id,icao,iata,name,lat,long,country,alt,utcoffset,tzolson
5899,KHND,HSH,Henderson Executive Airport,35.9728012085,-115.134002686,United States,2492,-8,America/Los_Angeles
5900,UKKM,GML,Gostomel Airport,50.6035003662109,30.1919002532959,Ukraine,517,2,Europe/Kiev
5901,KTMA,TMA,Henry Tift Myers Airport,31.4290008545,-83.4885025024,United States,355,-5,America/New_York
5902,EDML,,Landshut Airport,48.5116653442383,12.033332824707,Germany,1312,1,Europe/Berlin
5903,EDHF,,Itzehoe/Hungriger Wolf Airport,53.9944458007813,9.57861137390137,Germany,89,1,Europe/Berlin
5904,EPRA,RDO,Radom Airport,51.3891983032,21.213300705,Poland,610,1,Europe/Warsaw
5905,KDVT,DVT,Phoenix Deer Valley Airport,33.6883010864,-112.083000183,United States,1478,-7,America/Phoenix
5906,CYBW,,Calgary / Springbank Airport,51.103099823,-114.374000549,Canada,3940,-7,America/Edmonton
5907,CYGE,,Golden Airport,51.299196,-116.982002,Canada,2575,-7,America/Edmonton
5908,CYRV,YRV,Revelstoke Airport,50.9667015076,-118.182998657,Canada,1459,-8,America/Vancouver
5909,KFRG,FRG,Republic Airport,40.7288017273,-73.4133987427,United States,82,-5,America/New_York
5910,EDBT,,Allstedt Airport,51.3805541992187,11.4466667175293,Germany,932,1,Europe/Berlin
5911,SCIC,,General Freire Airport,-34.966667175293,-71.2163925170898,Chile,722,-4,America/Santiago
5912,EDVP,,Peine-Eddesse Airport,52.4025001526,10.2288894653,Germany,249,1,Europe/Berlin
5913,KHDO,,South Texas Regional Airport at Hondo,29.35950088501,-99.176696777344,United States,930,-6,America/Chicago
5914,ZLZW,ZHY,Zhongwei Shapotou Airport,37.573125,105.154454,China,8202,8,Asia/Shanghai
5915,PAIN,MCL,McKinley National Park Airport,63.7326011658,-148.910995483,United States,1720,-9,America/Anchorage
5916,PALH,,Lake Hood Airport,61.186946,-149.965442,United States,73,-9,America/Anchorage
5917,PAPR,PPC,Prospect Creek Airport,66.814102172852,-150.64399719238,United States,1095,-9,America/Anchorage
5918,FBKR,KHW,Khwai River Lodge Airport,-19.1499996185303,23.7830009460449,Botswana,3000,2,Africa/Gaborone
5919,EDCY,,Spremberg-Welzow Airport,51.5755577087402,14.1369438171387,Germany,374,1,Europe/Berlin
5920,RCLG,TXG,Taichung Airport,24.18630027771,120.653999328613,Taiwan,369,8,Asia/Taipei
5921,KHLG,HLG,Wheeling Ohio County Airport,40.1749992371,-80.6463012695,United States,1195,-5,America/New_York
5922,KFZG,,Fitzgerald Municipal Airport,31.6837005615234,-83.2705001831055,United States,365,-5,America/New_York
5923,VYYE,XYE,Ye Airport,15.3000001907349,97.8669967651367,Burma,30,6.5,Asia/Rangoon
5924,SCFX,,Isla San Felix Airport,-26.2938995361328,-80.0961990356445,Chile,165,-4,America/Santiago
5925,OESB,,Shaibah Airport,22.5144996643066,53.9640998840332,Saudi Arabia,300,3,Asia/Riyadh
5926,OMDW,DWC,Al Maktoum International Airport,24.896356,55.161389,United Arab Emirates,114,4,Asia/Dubai
5927,KRKP,RKP,Aransas County Airport,28.0867996216,-97.0446014404,United States,24,-6,America/Chicago
5928,LFHM,MVV,Megève Airport,45.82080078125,6.65221977233887,France,4823,1,Europe/Paris
5929,LFKX,MFX,Méribel Altiport,45.407003,6.577942,France,5636,1,Europe/Paris
5930,ZGBS,AEB,Baise Youjiang Airport,23.7206001282,106.959999084,China,490,8,Asia/Shanghai
5931,FYOO,OKF,Okaukuejo Airport,-19.1492004394531,15.9118995666504,Namibia,3911,1,Africa/Windhoek
5932,FYMO,OKU,Mokuti Lodge Airport,-18.8127994537354,17.0594005584717,Namibia,3665,1,Africa/Windhoek
5933,EDXQ,,Rotenburg (Wümme) Airport,53.1283340454102,9.34861087799072,Germany,98,1,Europe/Berlin
5934,EDKN,,Wipperfürth-Neye Airport,51.1241683959961,7.37361097335815,Germany,863,1,Europe/Berlin
5935,EDWO,,Osnabrück-Atterheide Airport,52.286388,7.969722,Germany,287,1,Europe/Berlin
5936,EDCB,,Flugplatz Ballenstedt,51.745834,11.229722,Germany,535,1,Europe/Berlin
5937,EDHM,,Flugplatz Hartenholm,53.915001,10.035556,Germany,108,1,Europe/Berlin
5938,EDWQ,,Ganderkesee Atlas Airfield,53.03611,8.505556,Germany,95,1,Europe/Berlin
5939,EDXI,,Nienburg-Holzbalge Airport,52.7097206115723,9.16250038146973,Germany,82,1,Europe/Berlin
5940,EDWC,,Damme Airfield,52.487499,8.185556,Germany,151,1,Europe/Berlin
5941,EDLB,,Borkenberge Airport,51.7799987793,7.28805589676,Germany,157,1,Europe/Berlin
5942,EDCO,,Obermehler-Schlotheim Airport,51.2677764892578,10.6347217559814,Germany,909,1,Europe/Berlin
5943,EDVH,,Hodenhagen Airport,52.761865,9.61056,Germany,79,1,Europe/Berlin
5944,EDHB,,Grube Airport,54.2444458007813,11.0247220993042,Germany,7,1,Europe/Berlin
5945,EKTD,,Tønder Airport,54.9296989440918,8.8405704498291,Denmark,1,1,Europe/Copenhagen
5946,EDVC,,Celle-Arloh Airport,52.6872215270996,10.1113891601563,Germany,207,1,Europe/Berlin
5947,EDVU,,Uelzen Airport,52.9838905334,10.4650001526,Germany,246,1,Europe/Berlin
5948,EDLH,,Hamm-Lippewiesen Airport,51.6897201538086,7.81611108779907,Germany,190,1,Europe/Berlin
5949,EDOJ,,Lüsse Airport,52.1411094665527,12.664722442627,Germany,217,1,Europe/Berlin
5950,EDVY,,Porta Westfalica Airport,52.220832824707,8.85916709899902,Germany,148,1,Europe/Berlin
5951,EDKO,,Brilon/Hochsauerlandkreis Airfield,51.4025,8.641667,Germany,1509,1,Europe/Berlin
5952,EDVW,,Hameln-Pyrmont Airport,51.966667175293,9.29166698455811,Germany,1178,1,Europe/Berlin
5953,EDXN,,Nordholz-Spieka Airfield,53.767223,8.643611,Germany,72,1,Europe/Berlin
5954,EDCK,KOQ,Köthen Airport,51.7211112976,11.9527778625,Germany,305,1,Europe/Berlin
5955,EDXM,,St. Michaelisdonn Airport,53.9780578613281,9.14472198486328,Germany,125,1,Europe/Berlin
5956,EDVS,,Salzgitter-Drütte Airport,52.1544456481934,10.4266672134399,Germany,328,1,Europe/Berlin
5957,EDWK,,Karlshöfen Airport,53.3327789306641,9.02833271026611,Germany,20,1,Europe/Berlin
5958,EDWH,,Oldenburg-Hatten Airfield,53.06889,8.313611,Germany,26,1,Europe/Berlin
5959,EDVR,,Rinteln Airport,52.1752777099609,9.0533332824707,Germany,180,1,Europe/Berlin
5960,EDLT,,Münster-Telgte Airport,51.9444427490234,7.77388906478882,Germany,177,1,Europe/Berlin
5961,EDXO,PSH,St. Peter-Ording Airport,54.3088874816895,8.68694400787354,Germany,7,1,Europe/Berlin
5962,EDHC,,Lüchow-Rehbeck Airport,53.0161094665527,11.1444444656372,Germany,49,1,Europe/Berlin
5963,EDCL,,Klietz/Scharlibbe Airport,52.7094421386719,12.0733327865601,Germany,95,1,Europe/Berlin
5964,EDBG,,Burg Airport,52.2416687011719,11.8561105728149,Germany,174,1,Europe/Berlin
5965,KCKF,,Crisp County Cordele Airport,31.98880005,-83.77390289,United States,310,-5,America/New_York
5966,KOMN,,Ormond Beach Municipal Airport,29.3006000518799,-81.1136016845703,United States,29,-5,America/New_York
5967,EDRA,,Bad Neuenahr-Ahrweiler Airfield,50.557777,7.136389,Germany,673,1,Europe/Berlin
5968,EDRF,,Bad Dürkheim Airport,49.4730567932129,8.19638919830322,Germany,351,1,Europe/Berlin
5969,KTTD,TTD,Portland Troutdale Airport,45.54940032959,-122.40100097656,United States,39,-8,America/Los_Angeles
5970,KHIO,HIO,Portland Hillsboro Airport,45.540401,-122.949997,United States,208,-8,America/Los_Angeles
5971,NK39,,One Police Plaza Heliport,40.7126007080078,-73.9996032714844,United States,244,-5,America/New_York
5972,EDKL,,Leverkusen Airport,51.0152778625488,7.00555610656738,Germany,157,1,Europe/Berlin
5973,EDRV,,Wershofen/Eifel Airfield,50.451389,6.783333,Germany,1581,1,Europe/Berlin
5974,OAKS,KHT,Khost Airport,33.3334007263,69.952003479,Afghanistan,3756,4.5,Asia/Kabul
5975,VYNT,NMT,Namtu Airport,23.083,97.383003,Burma,2000,6.5,Asia/Rangoon
5976,KBDN,,Bend Municipal Airport,44.09479904,-121.2009964,United States,3460,-8,America/Los_Angeles
5977,K62S,,Christmas Valley Airport,43.236499786377,-120.666000366211,United States,4317,-8,America/Los_Angeles
5978,KBNO,BNO,Burns Municipal Airport,43.5918998718,-118.955001831,United States,4148,-8,America/Los_Angeles
5979,KS39,PRZ,Prineville Airport,44.286998748779,-120.90399932861,United States,3250,-8,America/Los_Angeles
5980,KRBL,RBL,Red Bluff Municipal Airport,40.1506996155,-122.251998901,United States,352,-8,America/Los_Angeles
5981,KDVO,NOT,Marin County Airport - Gnoss Field,38.143600463867,-122.55599975586,United States,2,-8,America/Los_Angeles
5982,KLKV,LKV,Lake County Airport,42.1610984802,-120.399002075,United States,4733,-8,America/Los_Angeles
5983,KTMK,OTK,Tillamook Airport,45.4182014465,-123.814002991,United States,36,-8,America/Los_Angeles
5984,KONO,ONO,Ontario Municipal Airport,44.020500183105,-117.01399993896,United States,2193,-7,America/Denver
5985,KDLS,DLS,Columbia Gorge Regional the Dalles Municipal Airport,45.6184997559,-121.166999817,United States,247,-8,America/Los_Angeles
5986,KGAI,GAI,Montgomery County Airpark,39.1683006287,-77.1660003662,United States,539,-5,America/New_York
5987,OASA,OAS,Sharana Airstrip,33.12575,68.838517,Afghanistan,7340,4.5,Asia/Kabul
5988,CYTA,YTA,Pembroke Airport,45.8643989562988,-77.2517013549805,Canada,529,-5,America/Toronto
5989,FYTM,TSB,Tsumeb Airport,-19.26189994812,17.732500076294,Namibia,4353,1,Africa/Windhoek
5990,CYSD,YSD,Suffield Heliport,50.2667007446289,-111.182998657227,Canada,2525,-7,America/Edmonton
5991,SSBL,BNU,Blumenau Airport,-26.8306007385254,-49.0903015136719,Brazil,60,-3,America/Sao_Paulo
5992,UUDG,,Bolshoye Gryzlovo Airfield,54.785,37.645,Russia,797,3,Europe/Moscow
5993,KCVX,,Charlevoix Municipal Airport,45.3047981262207,-85.2748031616211,United States,669,-5,America/New_York
5994,EKMS,,Mykines Heliport,62.1021003723,-7.6459197998,Faroe Islands,110,0,Atlantic/Faeroe
5995,CYCC,YCC,Cornwall Regional Airport,45.0928001403809,-74.5633010864258,Canada,175,-5,America/Toronto
5996,EHSE,,Seppe Airfield,51.554699,4.5525,Netherlands,30,1,Europe/Amsterdam
5997,LSTS,,St Stephan Airport,46.4973983764648,7.41256999969482,Switzerland,3304,1,Europe/Zurich
5998,SDZY,IZA,Zona da Mata Regional Airport,-21.5130558014,-43.1730575562,Brazil,1348,-3,America/Sao_Paulo
5999,LRBG,,IAR Gimbav Heliport,45.686443,25.529058,Romania,0,2,Europe/Bucharest
6000,KXFL,,Flagler Executive Airport,29.4674,-81.206299,United States,33,-5,America/New_York
6001,KMVL,MVL,Morrisville Stowe State Airport,44.5345993042,-72.6139984131,United States,732,-5,America/New_York
6002,KRBD,RBD,Dallas Executive Airport,32.6809005737,-96.8682022095,United States,660,-6,America/Chicago
6003,LILY,,Como (Idroscalo - Water Ad) Hidroport,45.814701,9.06972,Italy,663,1,Europe/Rome
6004,UAOL,BXY,Krainiy Airport,45.621994,63.210773,Kazakhstan,317,6,Asia/Qyzylorda
6005,KWST,WST,Westerly State Airport,41.3496017456,-71.8033981323,United States,81,-5,America/New_York
6006,KBID,BID,Block Island State Airport,41.1680984497,-71.577796936,United States,108,-5,America/New_York
6007,PAGT,NME,Nightmute Airport,60.471000671387,-164.70100402832,United States,4,-9,America/Anchorage
6008,PAOO,OOK,Toksook Bay Airport,60.54140091,-165.0870056,United States,59,-9,America/Anchorage
6009,BGSC,OBY,Ittoqqortoormiit Heliport,70.4882288244,-21.9716799259,Greenland,238,-1,America/Scoresbysund
6010,UKWW,VIN,Vinnytsia/Gavyryshivka Airport,49.242531,28.613778,Ukraine,961,2,Europe/Kiev
6011,KBGE,BGE,Decatur County Industrial Air Park,30.9715004,-84.63739777,United States,141,-5,America/New_York
6012,CTT5,ZGS,La Romaine Airport,50.259701,-60.679401,Canada,90,-4,America/Blanc-Sablon
6013,CTK6,ZKG,Kegaska Airport,50.1958007812,-61.2658004761,Canada,32,-4,America/Blanc-Sablon
6014,CCE4,YBI,Black Tickle Airport,53.4693984985,-55.7849998474,Canada,57,-4,America/Halifax
6015,KSPZ,,Silver Springs Airport,39.4029998779297,-119.250999450684,United States,4269,-8,America/Los_Angeles
6016,KWHP,WHP,Whiteman Airport,34.2593002319,-118.413002014,United States,1003,-8,America/Los_Angeles
6017,KMAE,MAE,Madera Municipal Airport,36.9886016846,-120.111999512,United States,255,-8,America/Los_Angeles
6018,CAD4,YZZ,Trail Airport,49.0555992126,-117.60900116,Canada,1427,-8,America/Vancouver
6019,CAP5,,Victoria Airport,48.6538920506,-123.450450897,Canada,0,-8,America/Vancouver
6020,CJX7,YAB,Old Arctic Bay Airport,73.0058922479,-85.0325489044,Canada,100,-6,America/Winnipeg
6021,PABV,,Birchwood Airport,61.41650009,-149.5070038,Belize,83,-9,America/Anchorage
6022,SOGS,GSI,Grand-Santi Airport,4.285833,-54.373056,French Guiana,207,-3,America/Cayenne
6023,SOOA,MPY,Maripasoula Airport,3.6575,-54.037201,French Guiana,406,-3,America/Cayenne
6024,SOOM,LDX,Saint-Laurent-du-Maroni Airport,5.48306,-54.034401,French Guiana,16,-3,America/Cayenne
6025,ZWKN,KJI,Kanas Airport,48.2223,86.9959,China,3921,8,Asia/Shanghai
6026,SKCA,CPB,Capurganá Airport,8.63333,-77.35,Colombia,49,-5,America/Bogota
6027,HEMK,HMB,Sohag International Airport,26.342778,31.742778,Egypt,310,2,Africa/Cairo
6028,SURV,RVY,Presidente General Don Oscar D. Gestido International Airport,-30.9745998382568,-55.4762001037598,Uruguay,712,-3,America/Montevideo
6029,SNPD,POJ,Patos de Minas Airport,-18.6728000640869,-46.4911994934082,Brazil,2793,-3,America/Sao_Paulo
6030,SJTC,JTC,Bauru - Arealva Airport,-22.1668591409,-49.0502866745,Brazil,1949,-3,America/Sao_Paulo
6031,SDOW,OIA,Ourilândia do Norte Airport,-6.76310014725,-51.0499000549,Brazil,901,-3,America/Belem
6032,SNDC,RDC,Redenção Airport,-8.03328990936279,-49.9799003601074,Brazil,670,-3,America/Belem
6033,SNFX,SXX,São Félix do Xingu Airport,-6.6413,-51.9523,Brazil,656,-3,America/Belem
6034,SJDB,BYO,Bonito Airport,-21.247299,-56.452499,Brazil,1180,-4,America/Campo_Grande
6035,SWFX,SXO,São Félix do Araguaia Airport,-11.632399559021,-50.6896018981934,Brazil,650,-4,America/Campo_Grande
6036,SBCD,CFC,Caçador Airport,-26.78840065,-50.9398002625,Brazil,3376,-3,America/Sao_Paulo
6037,SWCA,CAF,Carauari Airport,-4.87152004241943,-66.8974990844727,Brazil,355,-4,America/Boa_Vista
6038,SWUY,,Urucu Airport,-4.88422012329,-65.3554000854,Brazil,243,-4,America/Boa_Vista
6039,SWEI,ERN,Eirunepé Airport,-6.63953018188477,-69.8797988891602,Brazil,412,-4,America/Boa_Vista
6040,SSCK,CCI,Concórdia Airport,-27.1805992126465,-52.0527000427246,Brazil,2461,-3,America/Sao_Paulo
6041,SSFB,FBE,Francisco Beltrão Airport,-26.0592002868652,-53.0634994506836,Brazil,2100,-3,America/Sao_Paulo
6042,SJHG,CFO,Confresa Airport,-10.6344003677368,-51.5635986328125,Brazil,781,-4,America/Campo_Grande
6043,KAAF,AAF,Apalachicola Regional Airport,29.72750092,-85.02749634,United States,20,-5,America/New_York
6044,SSUM,UMU,Umuarama Airport,-23.7987003326416,-53.3138008117676,Brazil,1558,-3,America/Sao_Paulo
6045,SNDT,DTI,Diamantina Airport,-18.232000351,-43.6503982544,Brazil,4446,-3,America/Sao_Paulo
6046,SWOB,FBA,Fonte Boa Airport,-2.53260993958,-66.0831985474,Brazil,207,-4,America/Boa_Vista
6047,SDCG,OLC,Senadora Eunice Micheles Airport,-3.46792950765,-68.9204120636,Brazil,335,-4,America/Boa_Vista
6048,SWHT,HUW,Humaitá Airport,-7.53212022781,-63.072101593,Brazil,230,-4,America/Boa_Vista
6049,SWTP,IRZ,Tapuruquara Airport,-0.3786,-64.9923,Brazil,223,-4,America/Boa_Vista
6050,SNOX,ORX,Oriximiná Airport,-1.71407997608185,-55.8362007141113,Brazil,262,-3,America/Belem
6051,SBTC,UNA,Hotel Transamérica Airport,-15.3551998138,-38.9990005493,Brazil,20,-3,America/Fortaleza
6052,YTEF,TEF,Telfer Airport,-21.7150001525879,122.228996276855,Australia,970,8,Australia/Perth
6053,LTGP,GZP,Gazipaşa Airport,36.299217,32.300598,Turkey,86,3,Europe/Istanbul
6054,OASH,OAA,Shank Air Base,33.9225,69.0772222222,Afghanistan,6890,4.5,Asia/Kabul
6055,KDQH,,Douglas Municipal Airport,31.4766998291016,-82.8604965209961,United States,257,-5,America/New_York
6056,KFPR,FPR,St Lucie County International Airport,27.49510002,-80.36830139,United States,24,-5,America/New_York
6057,KTAN,,Taunton Municipal King Field,41.8744010925293,-71.0166015625,United States,43,-5,America/New_York
6058,KPYM,PYM,Plymouth Municipal Airport,41.909,-70.728798,United States,148,-5,America/New_York
6059,KOQU,NCO,Quonset State Airport,41.597099304199,-71.412101745605,United States,18,-5,America/New_York
6060,KOWD,OWD,Norwood Memorial Airport,42.1904983521,-71.1728973389,United States,49,-5,America/New_York
6061,KBAF,BAF,Westfield-Barnes Regional Airport,42.157799,-72.715599,United States,271,-5,America/New_York
6062,KIJD,,Windham Airport,41.7439994812012,-72.1802978515625,United States,247,-5,America/New_York
6063,KMGJ,MGJ,Orange County Airport,41.50999832,-74.26460266,United States,364,-5,America/New_York
6064,KCXY,HAR,Capital City Airport,40.2170982361,-76.8515014648,United States,347,-5,America/New_York
6065,KGHG,,Marshfield Municipal George Harlow Field,42.0983009338379,-70.6722030639648,United States,11,-5,America/New_York
6066,KDXR,DXR,Danbury Municipal Airport,41.3714981079,-73.4822006226,United States,458,-5,America/New_York
6067,KASH,ASH,Boire Field,42.7817001343,-71.5148010254,United States,199,-5,America/New_York
6068,KLWM,LWM,Lawrence Municipal Airport,42.7172012329,-71.1233978271,United States,148,-5,America/New_York
6069,KOXC,OXC,Waterbury Oxford Airport,41.47859954834,-73.135200500488,United States,726,-5,America/New_York
6070,KFIT,,Fitchburg Municipal Airport,42.5541000366211,-71.7590026855469,United States,348,-5,America/New_York
6071,20GA,,Earl L. Small Jr. Field/Stockmar Airport,33.7565002441,-84.8846969604,United States,1110,-5,America/New_York
6072,KVPC,,Cartersville Airport,34.1231002807617,-84.8487014770508,United States,759,-5,America/New_York
6073,KPYP,,Centre-Piedmont-Cherokee County Regional Airport,34.089977,-85.610069,United States,596,-6,America/Chicago
6074,KRMG,RMG,Richard B Russell Airport,34.3506011963,-85.1579971313,United States,644,-5,America/New_York
6075,KGAD,GAD,Northeast Alabama Regional Airport,33.972599,-86.088996,United States,569,-6,America/Chicago
6076,KDKX,,Knoxville Downtown Island Airport,35.9639015197754,-83.8739013671875,United States,833,-5,America/New_York
6077,KWDR,WDR,Barrow County Airport,33.98289871,-83.66739655,United States,943,-5,America/New_York
6078,KJYL,,Plantation Airpark,32.6453018188477,-81.5970993041992,United States,188,-5,America/New_York
6079,KDNN,DNN,Dalton Municipal Airport,34.72290039,-84.87020111,United States,709,-5,America/New_York
6080,KCTJ,,West Georgia Regional O V Gray Field,33.6310005187988,-85.1520004272461,United States,1161,-5,America/New_York
6081,KLGC,LGC,LaGrange Callaway Airport,33.0089,-85.072601,United States,693,-5,America/New_York
6082,KMLJ,,Baldwin County Regional Airport,33.154202,-83.240701,United States,385,-5,America/New_York
6083,KPIM,PIM,Harris County Airport,32.8406982422,-84.8824005127,United States,902,-5,America/New_York
6084,KFFC,,Peachtree City Falcon Field,33.3572998046875,-84.5718002319336,United States,808,-5,America/New_York
6085,KGVL,GVL,Lee Gilmer Memorial Airport,34.27259827,-83.8302002,United States,1276,-5,America/New_York
6086,KPHD,PHD,Harry Clever Field,40.470901489258,-81.419700622559,United States,894,-5,America/New_York
6087,KUDG,,Darlington County Airport,34.449401,-79.890098,United States,192,-5,America/New_York
6088,KHXD,HHH,Hilton Head Airport,32.2243995667,-80.6975021362,United States,19,-5,America/New_York
6089,KDNL,DNL,Daniel Field,33.4664993286,-82.0393981934,United States,423,-5,America/New_York
6090,KMRN,MRN,Foothills Regional Airport,35.820202,-81.611397,United States,1270,-5,America/New_York
6091,KPBX,PVL,Pike County-Hatcher Field,37.5617981,-82.56639862,United States,1473,-5,America/New_York
6092,GA04,,Mallards Landing Airport,33.3656997680664,-84.1651992797852,United States,837,-5,America/New_York
6093,KTOC,TOC,Toccoa Airport - R.G. Letourneau Field,34.59379959,-83.29579926,United States,996,-5,America/New_York
6094,EGHA,,Compton Abbas Aerodrome,50.9672012329102,-2.15360999107361,United Kingdom,811,0,Europe/London
6095,UKHP,PLV,Suprunovka Airport,49.5685997009277,34.3972015380859,Ukraine,505,2,Europe/Kiev
6096,HSAW,,Aweil Airport,8.76700019836426,27.3999996185303,Sudan,1394,3,Africa/Juba
6097,HSWW,WUU,Wau Airport,7.72583007812,27.9750003815,Sudan,1529,3,Africa/Juba
6098,HAHU,HUE,Humera Airport,14.25,36.5830001831055,Ethiopia,1930,3,Africa/Addis_Ababa
6099,HKMY,OYL,Moyale Airport,3.46972,39.101398,Kenya,2790,3,Africa/Nairobi
6100,GMAZ,OZG,Zagora Airport,30.3202991486,-5.86667013168,Morocco,2631,0,Africa/Casablanca
6101,GFYE,WYE,Yengema Airport,8.61046981811523,-11.0453996658325,Sierra Leone,1300,0,Africa/Freetown
6102,GFGK,GBK,Gbangbatok Airport,7.76700019836426,-12.3830003738403,Sierra Leone,75,0,Africa/Freetown
6103,UOTT,THX,Turukhansk Airport,65.797203064,87.9353027344,Russia,128,7,Asia/Krasnoyarsk
6104,UNIP,TGP,Podkamennaya Tunguska Airport,61.589699,89.994003,Russia,213,7,Asia/Krasnoyarsk
6105,KAFW,AFW,Fort Worth Alliance Airport,32.9875984192,-97.3188018799,United States,722,-6,America/Chicago
6106,K57C,,East Troy Municipal Airport,42.7971992492676,-88.3725967407227,United States,860,-6,America/Chicago
6107,UNLL,,Kolpashevo Airport,58.3252983093262,82.932502746582,Russia,243,7,Asia/Krasnoyarsk
6108,OKAS,,Ali Al Salem Air Base,29.346700668335,47.5208015441895,Kuwait,472,3,Asia/Kuwait
6109,YREN,RMK,Renmark Airport,-34.1963996887207,140.67399597168,Australia,115,9.5,Australia/Adelaide
6110,YLEC,LGH,Leigh Creek Airport,-30.5983009338379,138.425994873047,Australia,856,9.5,Australia/Adelaide
6111,YWBR,,Warburton Airport,-26.1282997131348,126.583000183105,Australia,1500,8,Australia/Perth
6112,YCUN,,Cunderdin Airport,-31.622200012207,117.217002868652,Australia,705,8,Australia/Perth
6113,YRTI,RTS,Rottnest Island Airport,-32.006699,115.540001,Australia,12,8,Australia/Perth
6114,YFRT,FOS,Forrest Airport,-30.8381004333496,128.115005493164,Australia,511,8,Australia/Perth
6115,YBLT,,Ballarat Airport,-37.5116996765137,143.791000366211,Australia,1433,10,Australia/Hobart
6116,CPV8,KEW,Keewaywin Airport,52.9911003113,-92.8364028931,Canada,988,-6,America/Winnipeg
6117,CYSP,YSP,Marathon Airport,48.755298614502,-86.3443984985352,Canada,1035,-5,America/Toronto
6118,CYHF,YHF,Hearst René Fontaine Municipal Airport,49.7141990661621,-83.6860961914062,Canada,827,-5,America/Toronto
6119,CYHN,YHN,Hornepayne Municipal Airport,49.1930999755859,-84.758903503418,Canada,1099,-5,America/Toronto
6120,CYKX,YKX,Kirkland Lake Airport,48.2103004455566,-79.9813995361328,Canada,1157,-5,America/Toronto
6121,CYMG,YMG,Manitouwadge Airport,49.0839004516602,-85.8606033325195,Canada,1198,-5,America/Toronto
6122,CYXZ,YXZ,Wawa Airport,47.9667015075684,-84.7866973876953,Canada,942,-5,America/Toronto
6123,CYEM,YEM,Manitoulin East Municipal Airport,45.8428001403809,-81.8581008911133,Canada,869,-5,America/Toronto
6124,CKD9,,Slate Falls Airport,51.1300010681152,-91.6656036376953,Canada,1355,-6,America/Winnipeg
6125,CNY3,,Collingwood Airport,44.4491996765,-80.1583023071,Canada,730,-5,America/Toronto
6126,CYFD,,Brantford Municipal Airport,43.1314010620117,-80.3424987792969,Canada,815,-5,America/Toronto
6127,KLWC,LWC,Lawrence Municipal Airport,39.01119995,-95.21659851,United States,833,-6,America/Chicago
6128,KEGT,,Wellington Municipal Airport,37.323600769043,-97.388298034668,United States,1277,-6,America/Chicago
6129,KPMP,PPM,Pompano Beach Airpark,26.247100830078,-80.111099243164,United States,19,-5,America/New_York
6130,YMCO,XMC,Mallacoota Airport,-37.5983009338379,149.720001220703,Australia,31,10,Australia/Hobart
6131,OEAO,ULH,Majeed Bin Abdulaziz Airport,26.48,38.1288888889,Saudi Arabia,2050,3,Asia/Riyadh
6132,KEET,,Shelby County Airport,33.17699814,-86.78279877,United States,586,-6,America/Chicago
6133,YYND,YUE,Yuendumu Airport,-22.2541999816895,131.781997680664,Australia,2205,9.5,Australia/Darwin
6134,18AZ,,Sky Ranch At Carefree Airport,33.8180999755859,-111.898002624512,United States,2568,-7,America/Phoenix
6135,WADL,LOP,Lombok International Airport,-8.757322,116.276675,Indonesia,319,8,Asia/Makassar
6136,CAV3,,One Hundred Mile House Airport,51.6425018310547,-121.306999206543,Canada,3055,-8,America/Vancouver
6137,CZML,ZMH,South Cariboo Region / 108 Mile Airport,51.7360992432,-121.333000183,Canada,3126,-8,America/Vancouver
6138,EGEG,,Glasgow City Heliport,55.8613891601563,-4.29694414138794,United Kingdom,0,0,Europe/London
6139,YYRM,,Yarram Airport,-38.5666999816895,146.755004882813,Australia,15,10,Australia/Hobart
6140,ZBHD,HDG,Handan Airport,36.5258333333,114.425555556,China,229,8,Asia/Shanghai
6141,KUMP,,Indianapolis Metropolitan Airport,39.93519974,-86.04499817,United States,811,-5,America/New_York
6142,KLOZ,LOZ,London-Corbin Airport/Magee Field,37.0821990967,-84.0848999023,United States,1212,-5,America/New_York
6143,KFBG,FBG,Simmons Army Air Field,35.13180161,-78.93669891,United States,244,-5,America/New_York
6144,EPMO,WMI,Modlin Airport,52.451099,20.6518,Poland,341,1,Europe/Warsaw
6145,ZYJX,JXA,Jixi Xingkaihu Airport,45.293,131.193,China,760,8,Asia/Shanghai
6146,RKPD,JDG,Jeongseok Airport,33.3996009827,126.711997986,South Korea,1171,9,Asia/Seoul
6147,CYGM,YGM,Gimli Industrial Park Airport,50.628101348877,-97.0432968139648,Canada,753,-6,America/Winnipeg
6148,CJT2,,Matheson Island Airport,51.7322006225586,-96.9344024658203,Canada,725,-6,America/Winnipeg
6149,UNIT,,Tura Mountain Airport,64.333511352539,100.4328918457,Russia,2044,7,Asia/Krasnoyarsk
6150,USHY,EYK,Beloyarskiy Airport,63.686901,66.698601,Russia,82,5,Asia/Yekaterinburg
6151,KRAC,RAC,John H Batten Airport,42.7606010437,-87.8152008057,United States,674,-6,America/Chicago
6152,RPSD,RZP,Cesar Lim Rodriguez Airport,10.81874,119.507697,Philippines,80,8,Asia/Manila
6153,EDAJ,,Gera-Leumnitz Airfield,50.881668,12.135833,Germany,1014,1,Europe/Berlin
6154,XLLN,,Kasimovo Airfield,60.198299,30.334999,Russia,230,3,Europe/Moscow
6155,EHTL,,Terlet Glider Field,52.057201,5.92444,Netherlands,276,1,Europe/Amsterdam
6156,ZURK,RKZ,Shigatse Air Base,29.3519,89.311401,China,3782,8,Asia/Shanghai
